system_time_ns,steady_time_ns,tick,q0,q1,q2,q3,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rpy_x,rpy_y,rpy_z,temperature
1785318668333579158,203959352022981,9210157,0.640154898,-0.120276406,0.104977995,0.751475334,0.009587379,-0.019174758,-0.003195793,-3.043030262,-0.022744916,9.009381294,0.003988994,0.320639849,1.731087327,79
1785318668335485465,203959353929285,9210159,0.640160024,-0.120269783,0.104975894,0.751472294,-0.005326321,-0.018109493,-0.009587379,-3.003525972,0.041898530,8.963891029,0.003992625,0.320626885,1.731076002,79
1785318668337552509,203959355996336,9210161,0.640163600,-0.120264560,0.104972050,0.751470625,-0.005326321,-0.007456850,-0.005326321,-3.003525972,0.041898530,8.963891029,0.003992279,0.320613772,1.731068134,79
1785318668339712308,203959358156138,9210163,0.640164971,-0.120269820,0.104976118,0.751468062,-0.003195793,0.001065264,-0.003195793,-3.043030262,0.028730420,9.036913872,0.003990725,0.320627272,1.731062531,79
1785318668341504765,203959359948610,9210165,0.640168250,-0.120267011,0.104975894,0.751465738,-0.002130529,-0.018109493,-0.014913701,-3.043030262,0.028730420,9.036913872,0.003992813,0.320622683,1.731054783,79
1785318668343344728,203959361788560,9210167,0.640170395,-0.120269150,0.104977973,0.751463294,0.001065264,-0.005326321,-0.006391586,-3.043030262,0.028730420,9.036913872,0.003992141,0.320628703,1.731048107,79
1785318668345222794,203959363666623,9210169,0.640172601,-0.120276280,0.104981422,0.751459837,-0.001065264,-0.012783172,-0.009587379,-3.019088268,0.045489833,9.023746490,0.003986693,0.320644259,1.731039405,79
1785318668347352898,203959365796721,9210171,0.640172780,-0.120271266,0.104976334,0.751461148,-0.004261057,-0.009587379,-0.005326321,-3.019088268,0.045489833,9.023746490,0.003985622,0.320629835,1.731040478,79
1785318668349304479,203959367748303,9210173,0.640169084,-0.120283052,0.104988828,0.751460671,-0.004261057,0.003195793,-0.005326321,-3.038241863,0.033518825,8.941145897,0.003990377,0.320664406,1.731046438,79
1785318668351400442,203959369844255,9210175,0.640171170,-0.120282263,0.104989514,0.751458943,-0.005326321,-0.008522115,-0.010652643,-3.038241863,0.033518825,8.941145897,0.003991619,0.320664108,1.731041193,79
1785318668354290127,203959372733946,9210177,0.640172362,-0.120278105,0.104996763,0.751457572,0.008522115,0.000000000,-0.008522115,-3.038241863,0.033518825,8.941145897,0.004008110,0.320667237,1.731040239,79
1785318668355303074,203959373746885,9210179,0.640164077,-0.120287932,0.104996502,0.751463056,-0.011717907,0.001065264,-0.001065264,-3.023876667,0.055066638,8.999804497,0.003997772,0.320681989,1.731058478,79
1785318668357445410,203959375889234,9210181,0.640163839,-0.120277502,0.104991563,0.751465619,0.002130529,-0.023435814,0.001065264,-3.023876667,0.055066638,8.999804497,0.004004620,0.320659429,1.731063366,79
1785318668359341986,203959377785823,9210183,0.640161037,-0.120279431,0.104993977,0.751467407,-0.007456850,-0.010652643,0.006391586,-3.043030262,0.022744916,9.009381294,0.004006959,0.320665538,1.731070518,79
1785318668361477782,203959379921608,9210185,0.640160024,-0.120273896,0.104989007,0.751469851,0.001065264,-0.017044229,-0.006391586,-3.043030262,0.022744916,9.009381294,0.004007331,0.320650458,1.731075168,79
1785318668363247974,203959381691798,9210187,0.640156209,-0.120288253,0.104998820,0.751469374,-0.001065264,0.007456850,-0.005326321,-3.043030262,0.022744916,9.009381294,0.004004411,0.320685476,1.731080055,79
1785318668365312203,203959383756040,9210189,0.640163362,-0.120277122,0.105002910,0.751464546,0.007456850,-0.018109493,-0.014913701,-3.044227362,0.029927522,8.980650902,0.004023000,0.320673734,1.731065631,79
1785318668367774711,203959386218542,9210191,0.640168965,-0.120264955,0.105005860,0.751461208,0.002130529,-0.002130529,-0.007456850,-3.044227362,0.029927522,8.980650902,0.004041916,0.320658863,1.731055498,79
1785318668369364516,203959387808336,9210193,0.640172899,-0.120259583,0.105000913,0.751459420,-0.001065264,-0.020240022,-0.009587379,-3.044227362,0.029927522,8.980650902,0.004039919,0.320644051,1.731046796,79
1785318668371527426,203959389971238,9210195,0.640173435,-0.120253563,0.105004013,0.751459479,0.004261057,-0.017044229,-0.003195793,-3.027467966,0.034715924,8.989029884,0.004052812,0.320638835,1.731048107,79
1785318668373541931,203959391985743,9210197,0.640164495,-0.120264031,0.105012029,0.751464307,-0.010652643,0.002130529,0.006391586,-3.027467966,0.034715924,8.989029884,0.004054761,0.320665509,1.731068492,79
1785318668376610066,203959395053898,9210199,0.640166759,-0.120254554,0.105012596,0.751463830,0.002130529,-0.012783172,-0.001065264,-3.019088268,0.059855044,8.983044624,0.004067740,0.320651621,1.731066585,79
1785318668378725915,203959397169733,9210201,0.640166342,-0.120253399,0.105023593,0.751462936,0.005326321,0.007456850,-0.004261057,-3.019088268,0.059855044,8.983044624,0.004086644,0.320664316,1.731069326,79
1785318668379485458,203959397929282,9210203,0.640164495,-0.120265096,0.105031587,0.751461446,-0.002130529,0.008522115,-0.008522115,-3.019088268,0.059855044,8.983044624,0.004083697,0.320692837,1.731069565,79
1785318668383324945,203959401768868,9210205,0.640161514,-0.120273538,0.105035178,0.751462162,-0.006391586,0.008522115,-0.001065264,-3.017891169,0.033518825,9.029731750,0.004078928,0.320710570,1.731074452,79
1785318668383802367,203959402246191,9210207,0.640156090,-0.120271109,0.105036825,0.751466990,-0.007456850,-0.012783172,0.002130529,-3.017891169,0.033518825,9.029731750,0.004087252,0.320708960,1.731090665,79
1785318668385492724,203959403936539,9210209,0.640153766,-0.120268680,0.105032727,0.751469910,-0.008522115,-0.012783172,-0.002130529,-3.013102770,0.061052144,8.948328972,0.004085265,0.320699841,1.731097698,79
1785318668387375903,203959405819722,9210211,0.640153646,-0.120277248,0.105038464,0.751467824,-0.008522115,0.006391586,-0.011717907,-3.013102770,0.061052144,8.948328972,0.004082384,0.320720583,1.731094599,79
1785318668389671991,203959408115846,9210213,0.640155792,-0.120272346,0.105034091,0.751467407,-0.003195793,-0.020240022,-0.011717907,-3.013102770,0.061052144,8.948328972,0.004081417,0.320707262,1.731090665,79
1785318668391284941,203959409728763,9210215,0.640153587,-0.120278820,0.105027758,0.751469135,-0.020240022,0.002130529,-0.002130529,-3.038241863,0.071826048,9.024943352,0.004063603,0.320708930,1.731093526,79
1785318668393295246,203959411739072,9210217,0.640152574,-0.120275036,0.105020508,0.751471579,-0.006391586,-0.006391586,-0.004261057,-3.038241863,0.071826048,9.024943352,0.004058001,0.320693552,1.731097221,79
1785318668395773942,203959414217773,9210219,0.640148938,-0.120266631,0.105013058,0.751477063,-0.011717907,-0.012783172,0.008522115,-3.035847664,0.057460841,8.997409821,0.004059647,0.320670784,1.731110215,79
1785318668397537273,203959415981100,9210221,0.640148222,-0.120266631,0.105009571,0.751478136,-0.001065264,-0.010652643,-0.004261057,-3.035847664,0.057460841,8.997409821,0.004054546,0.320666194,1.731111884,79
1785318668399563737,203959418007562,9210223,0.640146792,-0.120262548,0.105003618,0.751480758,-0.007456850,-0.009587379,-0.001065264,-3.035847664,0.057460841,8.997409821,0.004051543,0.320652038,1.731116891,79
1785318668401328035,203959419771858,9210225,0.640140355,-0.120264314,0.105009995,0.751485109,-0.003195793,-0.001065264,0.004261057,-2.984372377,0.029927522,9.047688484,0.004061877,0.320663124,1.731134295,79
1785318668403787318,203959422231166,9210227,0.640139997,-0.120271325,0.105013959,0.751483738,-0.003195793,-0.003195793,-0.003195793,-2.984372377,0.029927522,9.047688484,0.004058497,0.320679128,1.731132507,79
1785318668405472875,203959423916707,9210229,0.640135884,-0.120271847,0.105020568,0.751486301,-0.006391586,0.006391586,0.002130529,-3.066972494,0.047884032,8.989029884,0.004069887,0.320688605,1.731144190,79
1785318668407457070,203959425900893,9210230,0.640132904,-0.120274067,0.105025381,0.751487851,-0.002130529,0.003195793,0.003195793,-3.066972494,0.047884032,8.989029884,0.004075621,0.320698351,1.731151819,79
1785318668409774647,203959428218479,9210233,0.640124977,-0.120270409,0.105030432,0.751494467,-0.004261057,-0.003195793,-0.004261057,-3.066972494,0.047884032,8.989029884,0.004092035,0.320699334,1.731175423,79
1785318668411411441,203959429855272,9210235,0.640124857,-0.120272830,0.105030544,0.751494169,-0.002130529,-0.003195793,-0.007456850,-3.010708570,0.047884032,9.011775017,0.004088914,0.320703179,1.731174588,79
1785318668413465077,203959431908905,9210237,0.640122652,-0.120276079,0.105036050,0.751494765,-0.004261057,0.005326321,0.005326321,-3.010708570,0.047884032,9.011775017,0.004093963,0.320715427,1.731179714,79
1785318668415787354,203959434231194,9210239,0.640119433,-0.120277092,0.105035193,0.751497447,-0.004261057,-0.007456850,-0.004261057,-3.041833162,0.064643443,9.010578156,0.004092643,0.320715845,1.731188059,79
1785318668417617948,203959436061775,9210241,0.640120745,-0.120269701,0.105030522,0.751498222,-0.012783172,-0.004261057,-0.005326321,-3.041833162,0.064643443,9.010578156,0.004095034,0.320698321,1.731187463,79
1785318668419766385,203959438210209,9210243,0.640117049,-0.120272711,0.105026692,0.751501381,-0.009587379,-0.008522115,0.002130529,-3.041833162,0.064643443,9.010578156,0.004086540,0.320697904,1.731195807,79
1785318668421656914,203959440100748,9210245,0.640118182,-0.120276898,0.105023824,0.751500130,-0.010652643,-0.002130529,-0.007456850,-3.014299870,0.033518825,9.017760277,0.004075788,0.320700616,1.731190801,79
1785318668427940229,203959446384062,9210249,0.640116155,-0.120271772,0.105019175,0.751503348,-0.008522115,-0.018109493,-0.004261057,-3.056198359,0.019153614,8.957905769,0.004076555,0.320686579,1.731198192,79
1785318668428625814,203959447069645,9210251,0.640115499,-0.120258383,0.105016068,0.751506388,0.004261057,-0.021305285,0.001065264,-3.056198359,0.019153614,8.957905769,0.004090495,0.320661843,1.731205225,79
1785318668429178653,203959447622476,9210253,0.640108407,-0.120267019,0.105017334,0.751510978,-0.018109493,0.009587379,0.005326321,-3.056198359,0.019153614,8.957905769,0.004083693,0.320676804,1.731221318,79
1785318668432373936,203959450817773,9210255,0.640102446,-0.120273292,0.105021372,0.751514494,-0.007456850,0.002130529,-0.005326321,-3.033453465,0.089782566,9.016563416,0.004083922,0.320691764,1.731235147,79
1785318668433230445,203959451674268,9210257,0.640099168,-0.120269626,0.105022386,0.751517713,-0.001065264,-0.006391586,-0.004261057,-3.033453465,0.089782566,9.016563416,0.004092016,0.320687383,1.731245756,79
1785318668435364714,203959453808533,9210259,0.640095532,-0.120272800,0.105020210,0.751520634,-0.010652643,-0.009587379,-0.001065264,-3.033453465,0.089782566,9.016563416,0.004085863,0.320689440,1.731254220,79
1785318668437185335,203959455629157,9210261,0.640094221,-0.120272838,0.105025806,0.751520932,0.001065264,-0.003195793,-0.003195793,-3.043030262,0.005985504,8.989029884,0.004095074,0.320696831,1.731258154,79
1785318668439859585,203959458303408,9210263,0.640089989,-0.120279260,0.105033681,0.751522422,-0.007456850,0.013848436,0.003195793,-3.043030262,0.005985504,8.989029884,0.004100324,0.320717067,1.731267452,79
1785318668442086234,203959460530072,9210265,0.640084505,-0.120284155,0.105032884,0.751526356,-0.010652643,-0.006391586,-0.001065264,-3.049015760,0.046686932,8.973467827,0.004094727,0.320723504,1.731280208,79
1785318668444208926,203959462652772,9210267,0.640082479,-0.120286413,0.105035275,0.751527429,-0.012783172,-0.001065264,0.001065264,-3.049015760,0.046686932,8.973467827,0.004096224,0.320730120,1.731284976,79
1785318668445870409,203959464314240,9210269,0.640082240,-0.120290451,0.105042130,0.751525998,0.005326321,0.000000000,-0.004261057,-3.049015760,0.046686932,8.973467827,0.004101394,0.320745379,1.731284261,79
1785318668447853760,203959466297599,9210271,0.640072823,-0.120294154,0.105037227,0.751534104,-0.008522115,-0.009587379,0.008522115,-3.035847664,0.002394202,8.981847763,0.004092819,0.320744574,1.731308103,79
1785318668459177720,203959477621571,9210281,0.640070558,-0.120274276,0.105023757,0.751541138,0.002130529,-0.011717907,-0.006391586,-3.013102770,0.021547815,9.030928612,0.004100357,0.320696205,1.731322169,79
1785318668465218971,203959483662801,9210287,0.640059292,-0.120283939,0.105033889,0.751547754,-0.005326321,-0.008522115,-0.003195793,-3.010708570,0.020350715,9.011775017,0.004107739,0.320724398,1.731349349,79
1785318668465838942,203959484282758,9210289,0.640060067,-0.120286725,0.105034053,0.751546621,-0.006391586,-0.013848436,-0.004261057,-3.010708570,0.020350715,9.011775017,0.004103790,0.320728898,1.731346011,79
1785318668467797006,203959486240831,9210291,0.640061975,-0.120275483,0.105037063,0.751546443,0.000000000,-0.005326321,-0.005326321,-3.060986757,0.013168110,9.010578156,0.004123180,0.320715547,1.731346011,79
1785318668469468206,203959487912142,9210293,0.640052497,-0.120281674,0.105044149,0.751552463,-0.002130529,0.010652643,0.003195793,-3.060986757,0.013168110,9.010578156,0.004129819,0.320734322,1.731369495,79
1785318668471406826,203959489850735,9210295,0.640051425,-0.120272994,0.105043694,0.751554847,-0.001065264,-0.006391586,0.004261057,-3.038241863,-0.021547815,8.967482567,0.004141591,0.320720345,1.731376290,79
1785318668473421767,203959491865667,9210297,0.640048146,-0.120280281,0.105039962,0.751556993,-0.011717907,0.000000000,-0.003195793,-3.038241863,-0.021547815,8.967482567,0.004127169,0.320726663,1.731381893,79
1785318668475420474,203959493864298,9210299,0.640052140,-0.120280184,0.105048224,0.751552463,0.008522115,-0.007456850,-0.004261057,-3.038241863,-0.021547815,8.967482567,0.004138377,0.320737362,1.731371522,79
1785318668477793801,203959496237629,9210301,0.640047610,-0.120275222,0.105045117,0.751557589,-0.007456850,-0.012783172,0.005326321,-3.040636063,-0.002394202,9.046490669,0.004142418,0.320725650,1.731386065,79
1785318668479560396,203959498004237,9210303,0.640044570,-0.120276920,0.105046295,0.751559734,-0.007456850,0.004261057,-0.006391586,-3.040636063,-0.002394202,9.046490669,0.004143242,0.320729792,1.731393695,79
1785318668482134862,203959500578690,9210305,0.640043557,-0.120272860,0.105042852,0.751561701,0.000000000,-0.014913701,0.000000000,-3.046621561,-0.041898530,8.987833023,0.004143952,0.320718974,1.731397748,79
1785318668487967800,203959506411623,9210307,0.640044272,-0.120277047,0.105041981,0.751560569,-0.010652643,-0.005326321,-0.002130529,-3.046621561,-0.041898530,8.987833023,0.004136497,0.320724279,1.731394053,79
1785318668488091585,203959506535421,9210311,0.640053630,-0.120255731,0.105038568,0.751556396,0.001065264,-0.009587379,-0.007456850,-2.991554976,-0.008379706,8.981847763,0.004156500,0.320686966,1.731377244,79
1785318668489714233,203959508158062,9210313,0.640048623,-0.120268591,0.105043426,0.751557946,-0.004261057,0.004261057,-0.002130529,-2.991554976,-0.008379706,8.981847763,0.004148498,0.320713133,1.731385708,79
1785318668491570143,203959510013970,9210315,0.640042365,-0.120275244,0.105044983,0.751561999,-0.013848436,-0.002130529,0.003195793,-3.065775394,-0.007182605,8.959102631,0.004144487,0.320725411,1.731400013,79
1785318668493441795,203959511885621,9210317,0.640040994,-0.120280087,0.105046533,0.751562238,-0.001065264,-0.004261057,-0.003195793,-3.065775394,-0.007182605,8.959102631,0.004140811,0.320734948,1.731402040,79
1785318668495590382,203959514034211,9210319,0.640038729,-0.120282762,0.105050065,0.751563132,-0.008522115,0.001065264,0.001065264,-3.065775394,-0.007182605,8.959102631,0.004143584,0.320743680,1.731406927,79
1785318668497472675,203959515916513,9210321,0.640032351,-0.120298676,0.105055124,0.751565397,-0.004261057,0.009587379,0.005326321,-3.043030262,-0.005985504,8.996212959,0.004132302,0.320774853,1.731418252,79
1785318668499860656,203959518304488,9210323,0.640028834,-0.120301642,0.105059966,0.751567185,-0.003195793,-0.005326321,0.001065264,-3.043030262,-0.005985504,8.996212959,0.004137265,0.320785761,1.731426716,79
1785318668501370160,203959519813987,9210325,0.640031695,-0.120295547,0.105064072,0.751565158,-0.002130529,-0.003195793,0.003195793,-3.043030262,-0.005985504,8.996212959,0.004150816,0.320781767,1.731421947,79
1785318668503530737,203959521974567,9210327,0.640033245,-0.120291464,0.105060965,0.751564920,-0.002130529,-0.024501080,-0.009587379,-3.043030262,-0.050278235,8.996212959,0.004150938,0.320771396,1.731419206,79
1785318668506562935,203959525006774,9210329,0.640040755,-0.120291188,0.105054960,0.751559436,-0.012783172,0.000000000,-0.014913701,-3.043030262,-0.050278235,8.996212959,0.004138670,0.320763141,1.731398225,79
1785318668507419684,203959525863508,9210331,0.640044391,-0.120292157,0.105052367,0.751556516,0.001065264,-0.014913701,-0.009587379,-3.026270866,0.016759412,9.008183479,0.004131682,0.320761234,1.731387734,79
1785318668509680763,203959528124595,9210333,0.640042305,-0.120281480,0.105041422,0.751561582,-0.012783172,-0.022370551,0.003195793,-3.026270866,0.016759412,9.008183479,0.004130365,0.320730388,1.731397390,79
1785318668511576190,203959530020017,9210335,0.640040457,-0.120281927,0.105046548,0.751562357,0.001065264,0.000000000,0.002130529,-3.026270866,0.016759412,9.008183479,0.004138531,0.320737809,1.731402636,79
1785318668513346956,203959531790783,9210337,0.640037179,-0.120282084,0.105043605,0.751565516,-0.007456850,-0.011717907,-0.007456850,-2.987963676,0.009576807,9.020154953,0.004135174,0.320734143,1.731411219,79
1785318668515539443,203959533983271,9210339,0.640041888,-0.120276019,0.105040416,0.751562953,0.000000000,-0.009587379,-0.005326321,-2.987963676,0.009576807,9.020154953,0.004136520,0.320720643,1.731400728,79
1785318668517578524,203959536022346,9210341,0.640045345,-0.120267555,0.105039828,0.751561463,0.002130529,-0.026631609,-0.007456850,-2.991554976,-0.005985504,9.029731750,0.004145786,0.320706844,1.731395006,79
1785318668519405325,203959537849145,9210343,0.640045226,-0.120263241,0.105036631,0.751562715,-0.003195793,-0.011717907,-0.002130529,-2.991554976,-0.005985504,9.029731750,0.004146831,0.320695966,1.731397033,79
1785318668521443271,203959539887099,9210345,0.640044272,-0.120279081,0.105044492,0.751559913,-0.010652643,0.015978964,-0.007456850,-2.991554976,-0.005985504,9.029731750,0.004137593,0.320730746,1.731393456,79
1785318668523532386,203959541976229,9210347,0.640043557,-0.120281406,0.105044730,0.751560032,0.004261057,-0.005326321,-0.007456850,-3.023876667,-0.003591303,9.029731750,0.004135037,0.320734620,1.731394053,79
1785318668525462284,203959543906118,9210349,0.640043437,-0.120288901,0.105051108,0.751558065,-0.012783172,0.008522115,0.002130529,-3.023876667,-0.003591303,9.029731750,0.004134657,0.320754558,1.731391788,79
1785318668528453990,203959546897815,9210351,0.640048504,-0.120285720,0.105047412,0.751554787,-0.001065264,-0.014913701,-0.012783172,-3.031059265,0.025139118,8.990227699,0.004131072,0.320744842,1.731379032,79
1785318668537964823,203959556408654,9210361,0.640040576,-0.120282486,0.105057955,0.751560509,-0.002130529,-0.013848436,0.000000000,-3.031059265,0.005985504,8.997409821,0.004155419,0.320753634,1.731402516,79
1785318668539836299,203959558280136,9210363,0.640044391,-0.120284878,0.105056360,0.751557112,-0.006391586,-0.008522115,-0.005326321,-3.031059265,0.005985504,8.997409821,0.004147946,0.320755243,1.731391072,79
1785318668541900375,203959560344194,9210365,0.640049458,-0.120285168,0.105059698,0.751552284,-0.003195793,-0.008522115,-0.012783172,-3.031059265,0.005985504,8.997409821,0.004150501,0.320760101,1.731377363,79
1785318668543410500,203959561854328,9210367,0.640047908,-0.120274536,0.105058789,0.751555443,-0.001065264,-0.006391586,-0.003195793,-3.019088268,0.007182605,9.028534889,0.004164472,0.320742518,1.731386185,79
1785318668545342617,203959563786445,9210369,0.640045106,-0.120265596,0.105053365,0.751559973,0.004261057,-0.029827401,-0.001065264,-3.019088268,0.007182605,9.028534889,0.004169629,0.320721567,1.731397152,79
1785318668547397576,203959565841405,9210371,0.640046477,-0.120257586,0.105052486,0.751560271,0.000000000,-0.008522115,0.000000000,-3.025073767,0.025139118,9.015366554,0.004178732,0.320708066,1.731396914,79
1785318668550022295,203959568466126,9210373,0.640044630,-0.120261915,0.105054960,0.751560748,-0.005326321,0.000000000,-0.001065264,-3.025073767,0.025139118,9.015366554,0.004177395,0.320717961,1.731400013,79
1785318668551457783,203959569901609,9210375,0.640038729,-0.120266326,0.105057344,0.751564801,-0.001065264,-0.007456850,0.005326321,-3.025073767,0.025139118,9.015366554,0.004177634,0.320727915,1.731414795,79
1785318668553692666,203959572136496,9210377,0.640034139,-0.120280772,0.105064124,0.751565456,-0.009587379,0.004261057,-0.001065264,-3.040636063,0.031124622,9.074024200,0.004170235,0.320759058,1.731421590,79
1785318668555434186,203959573878005,9210379,0.640034318,-0.120282665,0.105067782,0.751564443,-0.006391586,-0.002130529,0.004261057,-3.040636063,0.031124622,9.074024200,0.004173222,0.320766777,1.731420517,79
1785318668557395570,203959575839401,9210381,0.640033782,-0.120282933,0.105081476,0.751562953,0.000000000,0.017044229,-0.001065264,-3.037044764,0.004788403,8.992621422,0.004194377,0.320785195,1.731422782,79
1785318668559325844,203959577769688,9210383,0.640033543,-0.120283730,0.105090603,0.751561821,0.009587379,-0.011717907,-0.001065264,-3.037044764,0.004788403,8.992621422,0.004207591,0.320798397,1.731423855,79
1785318668561301859,203959579745697,9210385,0.640030265,-0.120278999,0.105092525,0.751565039,0.001065264,-0.007456850,0.004261057,-3.037044764,0.004788403,8.992621422,0.004218550,0.320793599,1.731434941,79
1785318668563339284,203959581783113,9210387,0.640031278,-0.120278381,0.105095282,0.751563907,-0.005326321,-0.008522115,-0.006391586,-3.027467966,0.037110128,9.024943352,0.004223245,0.320796281,1.731432557,79
1785318668565489446,203959583933275,9210389,0.640030801,-0.120271362,0.105098225,0.751565039,0.003195793,-0.012783172,-0.002130529,-3.027467966,0.037110128,9.024943352,0.004237738,0.320789307,1.731437206,79
1785318668567238651,203959585682479,9210391,0.640033662,-0.120265760,0.105098657,0.751563370,-0.003195793,-0.012783172,-0.003195793,-3.027467966,0.037110128,9.024943352,0.004244873,0.320781231,1.731431723,79
1785318668580820980,203959599264815,9210393,0.640036643,-0.120258272,0.105089217,0.751563370,-0.004261057,-0.025566343,-0.007456850,-3.037044764,0.022744916,8.975862503,0.004239236,0.320757300,1.731426120,79
1785318668581263570,203959599707397,9210395,0.640034080,-0.120270312,0.105095103,0.751562834,-0.018109493,0.012783172,-0.001065264,-3.037044764,0.022744916,8.975862503,0.004232883,0.320783615,1.731428385,79
1785318668582137498,203959600581327,9210405,0.640051425,-0.120262727,0.105093844,0.751549423,-0.005326321,0.002130529,-0.003195793,-3.072957993,0.031124622,8.881291389,0.004233738,0.320770323,1.731384158,79
1785318668583712920,203959602156749,9210407,0.640057206,-0.120262027,0.105092749,0.751544774,-0.004261057,-0.010652643,-0.012783172,-3.039438963,0.059855044,8.996212959,0.004230450,0.320767850,1.731368542,79
1785318668585283119,203959603726930,9210409,0.640052080,-0.120271474,0.105097517,0.751546979,-0.010652643,0.010652643,0.002130529,-3.039438963,0.059855044,8.996212959,0.004227074,0.320788682,1.731378913,79
1785318668587514454,203959605958278,9210411,0.640048087,-0.120278172,0.105100550,0.751548886,-0.008522115,-0.010652643,-0.004261057,-3.039438963,0.059855044,8.996212959,0.004224300,0.320802957,1.731387019,79
1785318668589366947,203959607810777,9210413,0.640052438,-0.120289095,0.105101950,0.751543224,-0.013848436,0.009587379,-0.012783172,-3.059789658,0.038307227,8.959102631,0.004209447,0.320821673,1.731370449,79
1785318668591495827,203959609939654,9210415,0.640050173,-0.120300449,0.105106205,0.751542687,-0.007456850,0.003195793,-0.005326321,-3.059789658,0.038307227,8.959102631,0.004201364,0.320844799,1.731371999,79
1785318668593780032,203959612223860,9210417,0.640055716,-0.120295063,0.105100937,0.751539588,0.001065264,-0.018109493,-0.007456850,-3.031059265,0.023942016,9.003395081,0.004198174,0.320829570,1.731358886,79
1785318668596009689,203959614453519,9210419,0.640051603,-0.120297559,0.105103292,0.751542389,-0.006391586,-0.006391586,0.007456850,-3.031059265,0.023942016,9.003395081,0.004200209,0.320836514,1.731369257,79
1785318668597537052,203959615980884,9210421,0.640054703,-0.120290756,0.105105057,0.751540601,-0.007456850,-0.014913701,-0.008522115,-3.031059265,0.023942016,9.003395081,0.004210990,0.320828348,1.731363893,79
1785318668600091388,203959618535214,9210423,0.640056133,-0.120289333,0.105106182,0.751539469,0.000000000,0.000000000,-0.012783172,-3.040636063,0.057460841,8.980650902,0.004214069,0.320827633,1.731360793,79
1785318668601497857,203959619941684,9210425,0.640052974,-0.120290644,0.105108120,0.751541674,-0.007456850,-0.009587379,0.003195793,-3.040636063,0.057460841,8.980650902,0.004216672,0.320832193,1.731368899,79
1785318668603712696,203959622156529,9210427,0.640058577,-0.120287359,0.105103306,0.751538098,-0.008522115,-0.008522115,-0.009587379,-3.050212860,0.084994160,8.996212959,0.004211252,0.320820838,1.731354594,79
1785318668607102733,203959625546564,9210429,0.640055656,-0.120280236,0.105096549,0.751542687,-0.011717907,-0.023435814,0.003195793,-3.050212860,0.084994160,8.996212959,0.004211884,0.320800960,1.731365323,79
1785318668607857276,203959626301124,9210431,0.640053928,-0.120281488,0.105092950,0.751544476,-0.011717907,-0.009587379,-0.007456850,-3.050212860,0.084994160,8.996212959,0.004205323,0.320798159,1.731369138,79
1785318668609255860,203959627699684,9210433,0.640052497,-0.120292515,0.105099864,0.751542866,-0.011717907,0.006391586,-0.009587379,-3.072957993,0.020350715,9.010578156,0.004201447,0.320824236,1.731368661,79
1785318668611367117,203959629810938,9210435,0.640047669,-0.120305054,0.105106719,0.751544058,-0.010652643,0.008522115,0.001065264,-3.072957993,0.020350715,9.010578156,0.004196913,0.320852548,1.731377006,79
1785318668613293998,203959631737823,9210437,0.640047848,-0.120306998,0.105113909,0.751542628,-0.002130529,-0.003195793,-0.005326321,-3.069366693,0.057460841,8.996212959,0.004205332,0.320865005,1.731376290,79
1785318668615425914,203959633869738,9210439,0.640041530,-0.120314769,0.105115168,0.751546562,-0.010652643,-0.005326321,0.001065264,-3.069366693,0.057460841,8.996212959,0.004199344,0.320878625,1.731390357,79
1785318668617474945,203959635918755,9210441,0.640039384,-0.120325200,0.105118193,0.751546264,-0.013848436,0.005326321,0.003195793,-3.069366693,0.057460841,8.996212959,0.004190572,0.320898652,1.731391668,79
1785318668620324095,203959638767936,9210443,0.640039623,-0.120322838,0.105119951,0.751546204,-0.008522115,-0.004261057,-0.003195793,-3.055001259,0.062249243,9.035717010,0.004196459,0.320897341,1.731392384,79
1785318668621309068,203959639752905,9210445,0.640038729,-0.120329387,0.105116814,0.751546443,-0.007456850,-0.002130529,-0.003195793,-3.055001259,0.062249243,9.035717010,0.004182945,0.320903331,1.731392026,79
1785318668623624155,203959642067977,9210447,0.640033722,-0.120334089,0.105118185,0.751549721,-0.014913701,-0.003195793,0.000000000,-3.028665066,0.029927522,9.017760277,0.004180790,0.320912331,1.731403470,79
1785318668625652811,203959644096645,9210449,0.640036106,-0.120331049,0.105118729,0.751548111,0.001065264,-0.012783172,-0.009587379,-3.028665066,0.029927522,9.017760277,0.004184783,0.320908397,1.731398463,79
1785318668627657930,203959646101751,9210451,0.640038729,-0.120322943,0.105112910,0.751547992,-0.002130529,-0.007456850,-0.006391586,-3.028665066,0.029927522,9.017760277,0.004185776,0.320888251,1.731394410,79
1785318668629355676,203959647799526,9210453,0.640035331,-0.120319769,0.105107784,0.751552105,-0.007456850,-0.010652643,-0.002130529,-3.047818661,0.013168110,9.014169693,0.004183695,0.320876598,1.731404662,79
1785318668631325357,203959649769190,9210455,0.640034974,-0.120320529,0.105102092,0.751553118,-0.008522115,-0.006391586,-0.003195793,-3.047818661,0.013168110,9.014169693,0.004173958,0.320870310,1.731405020,79
1785318668633400489,203959651844310,9210457,0.640027642,-0.120318338,0.105110422,0.751558542,0.004261057,-0.009587379,0.009587379,-3.047818661,0.013168110,9.014169693,0.004193182,0.320877820,1.731426597,79
